utc_time,dt_s,lat_calc_deg,lon_calc_deg,alt_calc_m,lat_nmea_deg,lon_nmea_deg,alt_nmea_m,horiz_err_m,alt_err_m,abs_alt_err_m,err_3d_m,variant
2026-03-21T15:15:28.418000+00:00,0.4179999999978463,32.16871471866119,34.81280801535548,69.82102054823191,32.16879536666667,34.81297381666666,22.9,17.999051325845894,46.921020548231915,46.921020548231915,50.25483079185558,without_smoothing
2026-03-21T15:15:29.418000+00:00,0.4179999999978463,32.16880638773167,34.81288338639247,65.04168082401156,32.16879568333333,34.812954983333334,22.9,6.8433443621778,42.141680824011566,42.141680824011566,42.69370708584832,without_smoothing
2026-03-21T15:15:30.418000+00:00,0.4179999999978463,32.168741552199116,34.81295197683529,36.9288957407698,32.168795616666664,34.812934283333334,23.0,6.238109609316174,13.928895740769804,13.928895740769804,15.261983752287183,without_smoothing
2026-03-21T15:15:31.418000+00:00,0.4179999999978463,32.16880074073673,34.812881632296936,52.18026017397642,32.16879638333333,34.81291326666667,23.0,3.01673759964323,29.18026017397642,29.18026017397642,29.335785136349354,without_smoothing
2026-03-21T15:15:32.418000+00:00,0.4179999999978463,32.168811347064725,34.81295955310298,33.60456797946244,32.16879795,34.812892416666664,22.6,6.49240765828186,11.004567979462436,11.004567979462436,12.777005659227317,without_smoothing
2026-03-21T15:15:33.418000+00:00,0.4179999999978463,32.168746864678695,34.81272923212566,62.17685172893107,32.16879958333333,34.812872383333335,22.5,14.694008268984605,39.67685172893107,39.67685172893107,42.31035856771446,without_smoothing
2026-03-21T15:15:34.418000+00:00,0.4179999999978463,32.16883399541868,34.812733168720946,48.5598799875006,32.16880081666667,34.812850866666665,22.8,11.676436385678187,25.7598799875006,25.7598799875006,28.28269053041495,without_smoothing
2026-03-21T15:15:35.418000+00:00,0.4179999999978463,32.16876738714122,34.812712581989125,50.878647807985544,32.16880151666667,34.812829666666666,22.5,11.655680296694158,28.378647807985544,28.378647807985544,30.679024342185773,without_smoothing
2026-03-21T15:15:36.418000+00:00,0.4179999999978463,32.16877648313197,34.81273974546462,36.308443296700716,32.168802166666666,34.81280796666667,22.2,7.027737587745911,14.108443296700717,14.108443296700717,15.76189290213698,without_smoothing
2026-03-21T15:15:37.418000+00:00,0.4179999999978463,32.168833141945726,34.81267995197772,52.518847745843225,32.168803583333336,34.81278638333333,22.2,10.543214755820138,30.318847745843225,30.318847745843225,32.09971816111422,without_smoothing
2026-03-21T15:15:38.418000+00:00,0.4179999999978463,32.168750453246986,34.812779756439724,55.37216974981129,32.16880483333333,34.812768766666665,21.9,6.134628524343662,33.47216974981129,33.47216974981129,34.02969019682479,without_smoothing
2026-03-21T15:15:39.418000+00:00,0.4179999999978463,32.16889708048374,34.81283334682786,59.79680866934358,32.16880595,34.812764783333336,21.6,12.013763022913409,38.196808669343575,38.196808669343575,40.041562088574445,without_smoothing
2026-03-21T15:15:40.418000+00:00,0.4179999999978463,32.16889725590763,34.81283748438909,41.19562410097568,32.16881096666667,34.812774366666666,21.7,11.285266611154912,19.49562410097568,19.49562410097568,22.526353490331974,without_smoothing
2026-03-21T15:15:41.418000+00:00,0.4179999999978463,32.16876856150958,34.81287141814296,53.089441849850125,32.16881193333334,34.812791966666666,21.8,8.898555909859482,31.289441849850125,31.289441849850125,32.53019318350334,without_smoothing
2026-03-21T15:15:42.418000+00:00,0.4179999999978463,32.16880656298011,34.81280585557889,45.01382105331868,32.16881028333333,34.81281245,21.7,0.7459223210725267,23.31382105331868,23.31382105331868,23.32575083926002,without_smoothing
2026-03-21T15:15:43.418000+00:00,0.4179999999978463,32.168835319110094,34.8129278669856,47.554228910245016,32.168807783333335,34.812833749999996,21.6,9.372932739284721,25.954228910245014,25.954228910245014,27.594815934529326,without_smoothing
2026-03-21T15:15:44.418000+00:00,0.4179999999978463,32.16871532241004,34.812861107891926,40.42712045647204,32.1688053,34.81285463333334,21.7,10.023594335242276,18.72712045647204,18.72712045647204,21.24093886787292,without_smoothing
2026-03-21T15:15:45.418000+00:00,0.4179999999978463,32.168835123319596,34.812932027833085,38.02966612484306,32.168802766666666,34.81287416666667,21.7,6.52728999967592,16.32966612484306,16.32966612484306,17.585889527934498,without_smoothing
2026-03-21T15:15:46.418000+00:00,0.4179999999978463,32.16891678685912,34.813036055981904,47.94032831117511,32.16880053333333,34.81289361666666,21.8,18.623934910966685,26.140328311175107,26.140328311175107,32.09622588068489,without_smoothing
2026-03-21T15:15:47.418000+00:00,0.4179999999978463,32.16886765175488,34.813004616569096,40.892694406211376,32.16879816666667,34.81291471666667,21.8,11.458578830092122,19.092694406211375,19.092694406211375,22.267240702305493,without_smoothing
2026-03-21T15:15:48.418000+00:00,0.4179999999978463,32.168893540847456,34.81300084413473,51.045555179938674,32.16879636666667,34.81293621666667,21.9,12.399890772558459,29.145555179938675,29.145555179938675,31.673659054776582,without_smoothing
2026-03-21T15:15:49.418000+00:00,0.4179999999978463,32.168852079328545,34.81294543934064,50.5586160486564,32.168795483333334,34.81295728333334,21.8,6.3911668320851875,28.758616048656396,28.758616048656396,29.46022760451085,without_smoothing
2026-03-21T15:15:50.418000+00:00,0.4179999999978463,32.16883192908757,34.81309158880163,57.22609593626112,32.168795583333335,34.81297776666667,21.8,11.45040502275613,35.42609593626112,35.42609593626112,37.23063319996499,without_smoothing
2026-03-21T15:15:51.418000+00:00,0.4179999999978463,32.16884234362766,34.813092920225316,43.431796061806374,32.16879431666667,34.812996649999995,21.8,10.518000080719201,21.631796061806373,21.631796061806373,24.053335040230717,without_smoothing
2026-03-21T15:15:52.418000+00:00,0.4179999999978463,32.16886001975278,34.813088777527284,61.10066565778107,32.16879365,34.813016166666664,22.0,10.058532129386991,39.10066565778107,39.10066565778107,40.373705842782016,without_smoothing
2026-03-21T15:15:53.418000+00:00,0.4179999999978463,32.16876133320757,34.81302676082781,52.12673169933259,32.16879313333333,34.813034933333334,21.8,3.618716197120528,30.326731699332587,30.326731699332587,30.54186900761979,without_smoothing
2026-03-21T15:15:54.418000+00:00,0.4179999999978463,32.16882782866718,34.81303530287621,43.94468839652836,32.168794016666666,34.81305416666667,21.8,4.157894234136101,22.144688396528363,22.144688396528363,22.531651263092108,without_smoothing
2026-03-21T15:15:55.418000+00:00,0.4179999999978463,32.16890029228074,34.81316535829003,44.53439773898571,32.168800049999994,34.813068799999996,21.8,14.382071094392929,22.73439773898571,22.73439773898571,26.901613511434054,without_smoothing
2026-03-21T15:15:56.418000+00:00,0.4179999999978463,32.168780542152646,34.81318409725937,62.355293460190296,32.16880616666666,34.813081483333335,21.5,10.070015537112914,40.855293460190296,40.855293460190296,42.078025341453035,without_smoothing
2026-03-21T15:15:57.418000+00:00,0.4179999999978463,32.16868603991598,34.81312973060507,47.630015851929784,32.16880651666667,34.81309683333333,21.6,13.74960367426952,26.030015851929782,26.030015851929782,29.438296935305235,without_smoothing
2026-03-21T15:15:58.418000+00:00,0.4179999999978463,32.16879396558369,34.81315926983843,44.26782497018575,32.168803933333336,34.81311206666667,21.4,4.579143371891106,22.86782497018575,22.86782497018575,23.321791802676422,without_smoothing
2026-03-21T15:15:59.418000+00:00,0.4179999999978463,32.16896420962427,34.81317130833714,74.60382603574544,32.168798433333336,34.81312521666667,20.9,18.937122994404493,53.70382603574544,53.70382603574544,56.944846634114434,without_smoothing
2026-03-21T15:16:00.418000+00:00,0.4179999999978463,32.16882095660176,34.813338758456,81.08038380276413,32.168791283333334,34.81313988333333,21.0,19.007618593139096,60.08038380276413,60.08038380276413,63.01541146790751,without_smoothing
2026-03-21T15:16:01.418000+00:00,0.4179999999978463,32.168735280664265,34.813222971578426,44.77749719657004,32.16878573333334,34.81315648333334,20.9,8.404634655260875,23.87749719657004,23.87749719657004,25.31348960654422,without_smoothing
2026-03-21T15:16:02.418000+00:00,0.4179999999978463,32.16880955254271,34.81323293741405,36.13763174135238,32.16878291666667,34.813172050000006,20.8,6.451088111400191,15.337631741352379,15.337631741352379,16.639095085201866,without_smoothing
2026-03-21T15:16:03.418000+00:00,0.4179999999978463,32.16880558191034,34.813213991981556,47.46174849942328,32.16878218333333,34.813188350000004,20.7,3.548882378475749,26.76174849942328,26.76174849942328,26.99603209515502,without_smoothing
2026-03-21T15:16:04.418000+00:00,0.4179999999978463,32.16891557563258,34.81334760098262,64.57989532873034,32.16878293333333,34.813205583333335,20.9,19.905365270428355,43.679895328730346,43.679895328730346,48.00163353968294,without_smoothing
2026-03-21T15:16:05.418000+00:00,0.4179999999978463,32.16875869650705,34.81334994126721,37.174638773314655,32.168784083333335,34.81322271666667,20.7,12.303197705173215,16.474638773314656,16.474638773314656,20.561672998172646,without_smoothing
2026-03-21T15:16:06.418000+00:00,0.4179999999978463,32.16874688007508,34.81316960340401,36.296599706634886,32.1687868,34.813236683333336,20.7,7.718083161300812,15.596599706634887,15.596599706634887,17.40180249553932,without_smoothing
2026-03-21T15:16:07.418000+00:00,0.4179999999978463,32.16879202059699,34.81321730566065,58.978992231190205,32.16879341666667,34.813249150000004,20.7,3.001354422151259,38.2789922311902,38.2789922311902,38.396476070114645,without_smoothing
2026-03-21T15:16:08.418000+00:00,0.4179999999978463,32.16882467114861,34.813304204886904,46.45007896143944,32.16880328333333,34.81326131666666,21.0,4.685293158790779,25.450078961439438,25.450078961439438,25.877760550853584,without_smoothing
2026-03-21T15:16:09.418000+00:00,0.4179999999978463,32.1687740796668,34.81323268145348,54.00760448444635,32.16881405,34.81327108333333,20.9,5.728754907981527,33.10760448444635,33.10760448444635,33.59958493038648,without_smoothing
2026-03-21T15:16:10.418000+00:00,0.4179999999978463,32.16884426843885,34.81324827555049,53.23496169038116,32.168821666666666,34.81327398333334,21.1,3.488739500946835,32.13496169038116,32.13496169038116,32.32378483636673,without_smoothing
2026-03-21T15:16:11.418000+00:00,0.4179999999978463,32.16891102593874,34.813281974861304,28.22209788300097,32.16882773333334,34.813270966666664,21.1,9.31949337707384,7.1220978830009685,7.1220978830009685,11.729332251256677,without_smoothing
2026-03-21T15:16:12.418000+00:00,0.4179999999978463,32.168778469665604,34.813294545816056,51.508842717856176,32.1688336,34.813258766666664,21.3,6.994348859217186,30.208842717856175,30.208842717856175,31.007984363976398,without_smoothing
2026-03-21T15:16:13.418000+00:00,0.4179999999978463,32.168782159751565,34.81326458155219,58.39581220317632,32.16883618333333,34.81324375,21.2,6.319051967981712,37.19581220317632,37.19581220317632,37.72875379903255,without_smoothing
2026-03-21T15:16:14.418000+00:00,0.4179999999978463,32.168816933428786,34.81322583962068,50.298482021316886,32.16883445,34.813226783333334,20.9,1.9497782506824017,29.398482021316887,29.398482021316887,29.46306807487174,without_smoothing
2026-03-21T15:16:15.418000+00:00,0.4179999999978463,32.16876173474045,34.81323327245263,44.288101038895554,32.168825283333334,34.81321643333333,21.1,7.241855996880461,23.188101038895553,23.188101038895553,24.292643085296064,without_smoothing
2026-03-21T15:16:16.418000+00:00,0.4179999999978463,32.168823145244055,34.81353078166384,93.75349431857467,32.16881195,34.813218799999994,20.9,29.391530041298264,72.85349431857466,72.85349431857466,78.5588548325084,without_smoothing
2026-03-21T15:16:17.418000+00:00,0.4179999999978463,32.16884688733861,34.813310111333635,55.20693548955025,32.168802516666666,34.81323463333333,21.1,8.649504734420534,34.106935489550246,34.106935489550246,35.18660228892675,without_smoothing
2026-03-21T15:16:18.418000+00:00,0.4179999999978463,32.16873250081193,34.81324661392313,48.92232387047258,32.16880188333334,34.81325338333333,21.3,7.741251041409815,27.62232387047258,27.62232387047258,28.686577761932632,without_smoothing
2026-03-21T15:16:19.418000+00:00,0.4179999999978463,32.1688283156473,34.81328503308394,46.47011287324131,32.16880726666667,34.81326815,21.5,2.82902981916754,24.970112873241312,24.970112873241312,25.12986165143276,without_smoothing
2026-03-21T15:16:20.418000+00:00,0.4179999999978463,32.1687131498561,34.81329751074094,54.71398853138089,32.16881628333333,34.813274299999996,21.7,11.674164010948186,33.01398853138089,33.01398853138089,35.01727493830247,without_smoothing
