utc_time,lat_deg,lon_deg,alt_m,vx_mps,vy_mps,vz_mps,speed_mps,n_sat
2026-03-21T15:17:57.418Z,32.16873660574016,34.81332473041638,32.458440193906426,-0.13705343376281848,-0.03547269403606337,-0.42888860255746236,0.451649630944218,5
2026-03-21T15:17:58.418Z,32.16879341702037,34.813261250076714,79.33736030012369,-0.12664431024322662,-0.2860210864835638,-0.8435218040396257,0.899653198249462,5
2026-03-21T15:17:59.418Z,32.16874336952742,34.81307405144482,51.58131352066994,0.649408934680614,-0.08838505196860227,0.141521030593589,0.6705013676009722,5
2026-03-21T15:18:00.418Z,,,,,,,,0
2026-03-21T15:18:01.418Z,32.16872938027614,34.813240465993005,30.727227244526148,-1.0663395016228738,-0.24339929440142444,-1.2638171265424156,1.671393693472115,6
2026-03-21T15:18:02.418Z,32.16879201570774,34.813150207188144,47.24041741993278,0.11222658207535816,-0.5516090573276142,-0.2612670456473183,0.6205866796761386,6
2026-03-21T15:18:03.418Z,32.168705420877,34.813029787293445,75.74636454693973,-1.110085975872584,-0.9364067972713064,-0.6130004385950242,1.5763623002097535,6
2026-03-21T15:18:04.418Z,32.168741642133426,34.81318477958325,37.249358808621764,0.7920969534443374,0.8527335178088845,2.148168373932376,2.4431945069547334,5
2026-03-21T15:18:05.418Z,32.16882470491396,34.81324772340361,75.8394044842571,-0.08934651440516198,0.1545440346691272,0.1737506869926437,0.24911033603321212,6
2026-03-21T15:18:06.418Z,32.1687862683767,34.81322790047024,47.11637268029153,-0.06242415047180344,0.35509278728633187,0.5045300538879028,0.6201114717702234,6
2026-03-21T15:18:07.418Z,32.16882152026269,34.81324926482652,42.50435755588114,0.16305807216854942,0.25686044425312243,0.30029133881995174,0.42748112343297023,6
2026-03-21T15:18:08.418Z,32.16877771327529,34.813200059564736,48.60734002199024,-0.042043457693561936,-0.9069246396699616,-0.51851029740815,1.0455299531307596,5
2026-03-21T15:18:09.418Z,32.16876153639997,34.81320870829822,47.11398650985211,2.144602164105178,-1.6802798001229642,-0.31669284033921086,2.7428002122115998,5
2026-03-21T15:18:10.418Z,32.16869044812143,34.813105250553996,13.512245707213879,0.6493518460003117,-2.5826510191577317,-0.06714268988045695,2.6638791728351467,6
2026-03-21T15:18:11.418Z,32.16873622203143,34.81311929604626,35.58446954097599,4.650691667412921,-1.5587655378213388,2.4074248138604752,5.463915923734055,5
2026-03-21T15:18:12.418Z,32.16879247510422,34.81309051313925,61.03058905992657,2.0157218209779217,-3.8413425525818377,0.26530971672005393,4.346197914456792,5
2026-03-21T15:18:13.418Z,32.1688772742877,34.81298611022515,30.887541904114187,3.1586581736854273,-5.403974577980337,0.19762760654450426,6.2625170154272665,5
2026-03-21T15:18:14.418Z,32.168876511850996,34.81294704891319,36.94785261340439,1.9722340692537732,-6.864444914434417,-1.3620768658864804,7.2708709654217465,5
2026-03-21T15:18:15.418Z,32.16871405318279,34.81287653013631,35.7302620569244,2.726405480424661,-5.116014511854513,0.0135579770687455,5.7971609558419015,6
2026-03-21T15:18:16.418Z,32.168856402739245,34.812783287384185,26.9372423524037,3.4648999705931405,-5.499861059011489,0.5416792876744008,6.522838333528034,6
2026-03-21T15:18:17.418Z,32.168870654945344,34.81280918890097,29.518332541920245,2.9917887894155477,-6.315926518689579,-0.8676029235136551,7.042333617690109,5
2026-03-21T15:18:18.418Z,32.168787705221376,34.81269465818269,32.17993578594178,3.786690763570956,-6.356828512729023,0.1830932448949255,7.4014740974676405,5
2026-03-21T15:18:19.418Z,32.1688945868318,34.81263928124741,37.326428888365626,3.5193961058177847,-6.175306616553997,1.0138799420348679,7.179729332987532,7
2026-03-21T15:18:20.418Z,32.16881998477412,34.81246852883348,52.94657394383103,3.3649573414350398,-6.654192555368424,0.058438045044948345,7.4568513112913015,6
2026-03-21T15:18:21.418Z,32.16890536208247,34.8124586864828,48.31950239278376,4.756145104851115,-4.367879423793087,1.7830059937575493,6.699134070383247,7
2026-03-21T15:18:22.418Z,32.16890815402244,34.81240879168087,64.73083718214184,3.0998786022223044,-6.201555922230031,0.4664158674242077,6.948819105894695,7
2026-03-21T15:18:23.418Z,32.16882330180208,34.81223379000254,19.128720682114363,5.17866458849915,-5.082616930301548,1.4784921495761023,7.405234690185123,5
2026-03-21T15:18:24.418Z,32.16872543190669,34.81234146363079,42.05803300160915,3.608891171090734,-5.705795037960404,-0.2919401330024957,6.757619517348378,6
2026-03-21T15:18:25.418Z,32.16890000592278,34.812183652728585,52.31005453132093,2.7317884392169884,-5.1919401334971065,0.8796468428286726,5.932342622822454,6
2026-03-21T15:18:26.418Z,32.16859624240614,34.81199701705855,9.737499489448965,2.2278354576019246,-2.970102731635887,3.5617145406198976,5.144955930956313,5
2026-03-21T15:18:27.418Z,32.16867241744325,34.811958357473635,15.637791537679732,2.158018158185904,-3.153165641878673,2.0959320980265375,4.35803020821588,5
2026-03-21T15:18:28.418Z,32.16880961531135,34.81174813012953,60.11272180080414,-1.4708726578828888,-3.148139016935525,0.3373992625819403,3.4911436389885315,7
2026-03-21T15:18:29.418Z,32.168862605176884,34.81188318775122,47.315303216688335,1.0166429172212286,-2.9304785362779286,0.44205745779015565,3.133158481262896,7
2026-03-21T15:18:30.418Z,32.16896273668488,34.81193708132445,44.005539037287235,0.20355868660933651,-2.2214471630149597,1.6843088774589927,2.795203039431752,7
2026-03-21T15:18:31.418Z,32.16888497528233,34.811835464846354,43.08717998303473,-0.06034673686657177,-1.1065167764035693,2.4538343352078975,2.692456879832651,7
2026-03-21T15:18:32.418Z,32.16890106981799,34.81181385450998,49.132074913941324,-0.34207153831859344,-0.475485849935895,0.8030995828834405,0.9940164338905396,7
2026-03-21T15:18:33.418Z,32.168941221797944,34.81175031067342,71.79397495370358,-1.2779417181782,-0.3102801664055453,0.5544153944347692,1.4271598531037661,7
2026-03-21T15:18:34.418Z,32.16903668967616,34.81186570859212,58.25875766016543,-1.2372669180966347,-0.6468872267233855,1.359207930669934,1.9485221860451736,7
2026-03-21T15:18:35.418Z,32.16894898726008,34.81188642702652,35.31603285856545,-1.4132737659810144,-1.6832200733459644,2.547077772836479,3.3642499511484862,7
2026-03-21T15:18:36.418Z,32.1690327757908,34.81192007370035,32.48892408050597,-2.326793323422751,-0.03248285588672816,2.4394540842600234,3.371343728406251,7
2026-03-21T15:18:37.418Z,32.16902048597073,34.811853956721926,22.862492069602013,-2.870647342915936,-0.09488130103442395,3.1531626848575445,4.265214361067255,7
2026-03-21T15:18:38.418Z,32.169088529564725,34.81192301433313,37.94447480980307,-3.758830714202589,-0.47963616117298125,1.9539365151756443,4.263417301939167,7
2026-03-21T15:18:39.418Z,32.16916495456051,34.812026155674104,51.89647616632283,-3.626430596896764,0.3701178936425513,3.788092533168514,5.2571504799796696,7
2026-03-21T15:18:40.418Z,32.16918746164233,34.81196339474598,31.33563259150833,-4.3537098501524465,-0.5171882483135696,5.102915930293478,6.727705711098773,7
2026-03-21T15:18:41.418Z,32.16933985291554,34.81202541983649,55.51508042868227,-4.969749512822201,0.053924904482796764,6.3354239557840835,8.052261472098557,7
2026-03-21T15:18:42.418Z,32.16929560305134,34.81208625074946,37.147506373003125,-5.274164414004001,0.466934622264935,7.042098427788431,8.810561189508654,6
2026-03-21T15:18:43.418Z,32.16933513508114,34.812092770609574,31.42067505978048,-5.449294503520647,0.7656499903859898,7.551378914245728,9.343679896079134,6
2026-03-21T15:18:44.418Z,32.169530412905374,34.81214947291896,55.72258601989597,-5.926309131040528,-0.19832466593397005,5.678920990306869,8.210396835958669,7
2026-03-21T15:18:45.418Z,32.16949715695644,34.81208092313793,53.07198098208755,-5.189842833851501,0.48492560544516494,6.9649810963477465,8.699458785199088,6
2026-03-21T15:18:46.418Z,32.16962889123354,34.81222241322939,36.30034017376602,-5.159423650397811,-0.4418816991937747,7.324321854465175,8.969983415155394,7
2026-03-21T15:18:47.418Z,32.169643928884575,34.81217596229027,29.57870332337916,-5.775759204224623,-0.26033268565540274,7.3251926672669585,9.331967375906734,7
2026-03-21T15:18:48.418Z,32.16978562023153,34.81233442469559,43.88578060083091,-5.524350416436862,0.2535375019961891,5.949191025777589,8.12253671273311,7
2026-03-21T15:18:49.418Z,32.169822753530525,34.812359642137736,45.41535358130932,-5.702379589082922,-0.29002880022339556,5.569138248604846,7.975998402395902,7
2026-03-21T15:18:50.418Z,32.17003235000935,34.81240669621938,57.11793526541442,-8.56609804314307,-3.4218472901030315,-3.823714883224637,9.98538282038894,7
2026-03-21T15:18:51.418Z,32.17000232681427,34.81240712985311,42.929588860832155,-5.418114117245677,0.6946718753385765,8.123244362374265,9.789056572148748,6
2026-03-21T15:18:52.418Z,32.17001946629968,34.812349464152014,24.45054006576538,-4.984251187133328,0.30493080933372235,7.865903760582523,9.317090998035127,6
2026-03-21T15:18:53.418Z,32.17011133526071,34.812341731454744,19.970655918121338,-5.257916403796468,0.14604008943735206,6.869507684923501,8.652002568784749,6
2026-03-21T15:18:54.418Z,32.170177311425924,34.81248005332041,32.541313868016005,-5.22363645135913,-0.13775512785555996,6.265345721109723,8.158425782971014,6
2026-03-21T15:18:55.418Z,32.170245347218376,34.812495131167374,27.46950313076377,-5.2167806141221815,0.20056404960024232,6.678408828182735,8.476801896365288,6
2026-03-21T15:18:56.418Z,32.1703619913597,34.812564624817576,46.16718380898237,-5.352183813692945,0.364242696740802,7.050856100733776,8.859634082225996,6
2026-03-21T15:18:57.418Z,32.1703903706438,34.812546593463054,23.796450999565423,-5.680927489639856,0.2018863323108856,7.257180583393108,9.21847955216573,6
2026-03-21T15:18:58.418Z,32.17047613675015,34.81260929830631,32.19943339470774,-5.489840108388151,0.38538088611125393,7.501314956216922,9.303579360408058,6
2026-03-21T15:18:59.418Z,32.170542254313254,34.81262872323087,38.38692586123943,-5.785876614267554,0.05882047180569024,7.65367869479672,9.594718630924872,6
2026-03-21T15:19:00.418Z,32.1706144096536,34.8126477012433,23.34008867572993,-6.083842231001434,-0.37354033739005427,7.386940352815867,9.577032758189427,6
2026-03-21T15:19:01.418Z,32.17075570954259,34.812741833243464,47.73934384435415,-5.562843782821922,0.04986551316435989,7.248105331467411,9.136889427892294,6
